Utility ID,Plant Code,Generator ID,Technology,Prime Mover,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Status,Synchronized to Transmission Grid,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Time from Cold Shutdown to Full Load
12397,72,1,Conventional Hydroelectric,HY,S,X,X,10.10,1.00,10.10,10.10,3.80,N,SB,Y,,,N,X,WAT,,,,,,,,,,12H
599,75,1,Natural Gas Fired Combustion Turbine,GT,S,X,X,12.50,0.80,14.00,16.20,,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
599,75,2,Natural Gas Fired Combustion Turbine,GT,S,X,X,12.50,0.80,14.00,16.20,,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
599,75,3R,Natural Gas Fired Combustion Turbine,GT,S,X,X,48.90,0.85,29.30,32.90,,N,OP,X,,,N,X,NG,,,,,,,,,,1H
599,75,4,Natural Gas Fired Combustion Turbine,GT,S,X,X,27.00,0.85,31.10,33.20,,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
599,75,P1 BS,Petroleum Liquids,IC,S,X,X,2.00,0.80,2.00,2.00,,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
599,77,1,Conventional Hydroelectric,HY,J,X,X,22.20,0.90,22.20,22.20,,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
599,77,2,Conventional Hydroelectric,HY,J,X,X,22.20,0.90,22.20,22.20,,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
213,78,1,Conventional Hydroelectric,HY,W,X,X,23.60,0.90,23.50,23.50,2.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
213,78,2,Conventional Hydroelectric,HY,W,X,X,23.60,0.90,23.50,23.50,2.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
213,78,3,Conventional Hydroelectric,HY,W,X,X,31.00,0.90,31.00,31.00,3.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
986,79,1,Conventional Steam Coal,ST,S,X,X,5.00,0.80,4.70,4.30,1.00,N,OP,X,,,Y,T,SUB,,,,,,WDS,DFO,,,12H
986,79,2,Conventional Steam Coal,ST,S,X,X,2.50,0.80,2.00,2.00,1.00,N,OP,X,,,Y,T,SUB,,,,,,WDS,DFO,,,12H
986,79,5,Conventional Steam Coal,ST,S,X,X,20.00,0.85,19.00,18.80,8.00,N,OP,X,,,Y,T,SUB,,,,,,AB,DFO,,,12H
10210,84,3,Conventional Hydroelectric,HY,S,X,X,1.40,0.80,1.40,1.10,0.30,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
10210,84,4,Conventional Hydroelectric,HY,S,X,X,1.40,0.80,1.40,1.10,0.30,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
10210,84,5,Conventional Hydroelectric,HY,S,X,X,1.40,0.80,1.40,1.10,0.30,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
10210,85,1,Petroleum Liquids,IC,S,X,X,4.50,0.80,3.50,3.50,2.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
10210,85,2,Petroleum Liquids,IC,S,X,X,4.50,0.80,3.50,3.50,2.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
10210,85,3,Petroleum Liquids,IC,S,X,X,6.40,0.80,5.50,5.50,3.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
10210,85,4,Petroleum Liquids,IC,S,X,X,10.50,0.80,10.50,10.50,3.50,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
30151,87,1,Conventional Steam Coal,ST,S,X,X,257.00,0.90,247.00,247.00,90.00,N,OP,X,,,N,X,SUB,NG,,,,,NG,,,,12H
15296,88,1,Conventional Hydroelectric,HY,S,X,X,2.30,1.00,2.30,2.30,1.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
15296,88,2,Conventional Hydroelectric,HY,S,X,X,2.30,1.00,2.30,2.30,1.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
13642,90,12,Petroleum Liquids,IC,S,X,X,3.80,0.80,3.70,3.70,2.80,N,OP,X,,,N,X,DFO,,,,,,,,,,12H
13642,90,14,Petroleum Liquids,IC,S,X,X,2.00,0.80,1.90,1.90,1.40,N,OP,X,,,N,X,DFO,,,,,,,,,,12H
13642,90,15,Petroleum Liquids,IC,S,X,X,5.20,0.80,5.20,5.20,3.40,N,OP,X,,,N,X,DFO,,,,,,,,,,OVER
13642,90,16,Petroleum Liquids,IC,S,X,X,5.20,0.80,5.20,5.20,3.40,N,OP,X,,,N,X,DFO,,,,,,,,,,OVER
13642,90,18,Petroleum Liquids,IC,S,X,X,0.40,0.80,0.40,0.40,0.10,N,OP,X,,,N,X,DFO,,,,,,,,,,12H
13642,90,ENT,Onshore Wind Turbine,WT,S,X,X,0.80,,0.80,0.80,0.10,N,OP,X,,,N,X,WND,,,,,,,,,,
13642,90,EWT 1,Onshore Wind Turbine,WT,S,X,X,0.90,,0.90,0.90,0.10,N,OP,X,,,N,X,WND,,,,,,,,,,OVER
13642,90,EWT 2,Onshore Wind Turbine,WT,S,X,X,0.90,,0.90,0.90,0.10,N,OP,X,,,N,X,WND,,,,,,,,,,OVER
14856,91,3,Conventional Hydroelectric,HY,S,X,X,1.60,0.80,1.60,1.60,0.70,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
14856,91,IC1,Petroleum Liquids,IC,S,X,X,2.60,0.80,1.70,1.70,1.40,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
14856,91,IC2,Petroleum Liquids,IC,S,X,X,0.30,0.80,0.20,0.20,0.10,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
14856,91,IC3,Petroleum Liquids,IC,S,X,X,1.20,0.80,1.00,1.00,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
14856,91,IC4,Petroleum Liquids,IC,S,X,X,0.60,0.80,0.60,0.60,0.30,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
14856,91,IC5,Petroleum Liquids,IC,S,X,X,0.80,0.80,0.70,0.70,0.40,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
14856,91,IC6,Petroleum Liquids,IC,S,X,X,2.60,0.80,2.30,2.30,1.50,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
14856,91,IC7,Petroleum Liquids,IC,S,X,X,2.60,0.80,2.30,2.30,1.50,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
14856,91,IC8,Petroleum Liquids,IC,S,X,X,2.50,0.80,2.20,2.20,1.20,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
16955,92,3,Petroleum Liquids,IC,S,X,X,2.50,0.80,2.50,2.50,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
16955,92,4,Petroleum Liquids,IC,S,X,X,2.50,0.80,2.50,2.50,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
16955,92,5,Petroleum Liquids,IC,S,X,X,2.50,0.80,2.50,2.50,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
16955,92,6,Petroleum Liquids,IC,S,X,X,2.80,0.80,2.80,2.80,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
16955,92,N1,Petroleum Liquids,IC,S,X,X,2.80,0.80,2.80,2.80,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
16955,92,N2,Petroleum Liquids,IC,S,X,X,2.50,0.80,2.50,2.50,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
17271,93,3,Conventional Hydroelectric,HY,S,X,X,5.30,0.80,5.30,5.30,1.00,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
17271,93,4,Conventional Hydroelectric,HY,S,X,X,5.30,0.80,5.30,5.30,1.00,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
17271,93,5,Conventional Hydroelectric,HY,S,X,X,5.30,0.80,5.30,5.30,1.00,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
21015,95,11,Petroleum Liquids,IC,S,X,X,2.00,0.80,2.00,2.00,0.10,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
21015,95,12,Petroleum Liquids,IC,S,X,X,2.00,0.80,2.00,2.00,0.10,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
21015,95,13,Petroleum Liquids,IC,S,X,X,2.00,0.80,2.00,2.00,0.10,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
21015,95,9,Petroleum Liquids,IC,S,X,X,2.50,0.80,2.50,2.50,0.10,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
3522,96,1,Natural Gas Fired Combustion Turbine,GT,S,X,X,16.00,0.85,18.90,19.60,1.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
3522,96,2,Natural Gas Fired Combustion Turbine,GT,S,X,X,16.00,0.85,18.90,19.60,1.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
3522,96,3,Natural Gas Fired Combustion Turbine,GT,S,X,X,59.10,0.90,58.00,64.80,2.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
3522,96,5,Natural Gas Fired Combustion Turbine,GT,S,X,X,68.30,0.90,61.40,68.70,2.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
3522,96,6,Natural Gas Fired Combustion Turbine,GT,S,X,X,76.50,0.90,72.60,79.20,2.00,N,OP,X,,,N,X,NG,,,,,,PG,,,,1H
3522,96,7,Natural Gas Fired Combustion Turbine,GT,S,X,X,76.50,0.90,70.60,80.10,2.00,N,OP,X,,,N,X,NG,,,,,,PG,,,,1H
15500,99,1,Natural Gas Fired Combustion Turbine,GT,S,X,X,88.90,0.90,67.00,81.10,5.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,10M
15500,99,2,Natural Gas Fired Combustion Turbine,GT,S,X,X,88.90,0.90,67.00,81.10,5.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,10M
16572,100,SC1,Conventional Hydroelectric,HY,S,X,X,1.40,0.90,1.40,1.40,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
17609,104,1,Hydroelectric Pumped Storage,PS,S,X,X,199.80,0.90,199.80,199.80,20.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
18315,108,1,Conventional Steam Coal,ST,S,X,X,348.70,0.90,358.80,358.80,95.00,N,OP,X,,,N,X,SUB,NG,,,,,NG,,,,OVER
13870,109,10,Petroleum Liquids,IC,S,X,X,1.10,0.80,1.10,1.10,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
13870,109,11,Petroleum Liquids,IC,S,X,X,1.00,0.80,1.00,1.00,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
13870,109,12,Petroleum Liquids,IC,S,X,X,1.00,0.80,1.00,1.00,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
13870,109,13,Petroleum Liquids,IC,S,X,X,1.00,0.80,1.00,1.00,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
13870,109,14,Petroleum Liquids,IC,S,X,X,1.00,0.80,1.00,1.00,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
13870,109,15,Petroleum Liquids,IC,S,X,X,1.00,0.80,1.00,1.00,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
13870,109,16,Petroleum Liquids,IC,S,X,X,0.50,0.80,0.50,0.50,0.10,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
803,113,1,Conventional Steam Coal,ST,S,X,X,113.60,0.85,116.00,116.00,30.00,N,OP,X,,,N,X,SUB,NG,,,,,NG,,,,OVER
803,113,3,Conventional Steam Coal,ST,S,X,X,312.30,0.94,271.00,271.00,75.00,N,OP,X,,,N,X,SUB,DFO,BIT,,,,DFO,,,,OVER
803,113,4,Conventional Steam Coal,ST,W,X,X,414.00,0.90,380.00,380.00,95.00,N,OP,X,,,N,X,SUB,DFO,BIT,,,,DFO,,,,OVER
803,114,1,Petroleum Liquids,GT,S,X,X,26.10,0.90,15.00,19.00,2.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
803,116,1,Natural Gas Steam Turbine,ST,S,X,X,113.60,0.85,110.00,110.00,25.00,N,OP,X,,,N,X,NG,,,,,,,,,,12H
803,116,2,Natural Gas Steam Turbine,ST,S,X,X,113.60,0.85,110.00,110.00,25.00,N,OP,X,,,N,X,NG,,,,,,,,,,12H
803,116,GT1,Natural Gas Fired Combustion Turbine,GT,S,X,X,53.10,0.85,50.00,62.00,4.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
803,116,GT2,Natural Gas Fired Combustion Turbine,GT,S,X,X,53.10,0.85,50.00,62.00,4.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
803,116,PV1,Solar Photovoltaic,PV,S,X,X,0.10,1.00,0.10,0.10,,N,OP,X,,,N,X,SUN,,,,,,,,,,
803,116,PV2,Solar Photovoltaic,PV,S,X,X,0.10,1.00,0.10,0.10,,N,OP,X,,,N,X,SUN,,,,,,,,,,
803,116,PVM,Solar Photovoltaic,PV,S,X,X,0.40,1.00,0.40,0.40,,N,OP,X,,,N,X,SUN,,,,,,,,,,
803,117,1B,Natural Gas Fired Combined Cycle,CS,S,N,X,132.00,0.90,85.00,92.00,10.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
803,117,2B,Natural Gas Fired Combined Cycle,CS,S,N,X,132.00,0.90,85.00,92.00,10.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
803,117,3B,Natural Gas Fired Combined Cycle,CS,S,N,X,132.00,0.90,85.00,92.00,50.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
803,117,C4-1,Natural Gas Fired Combined Cycle,CT,S,X,Y,91.00,0.85,68.00,80.00,40.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
803,117,C4-2,Natural Gas Fired Combined Cycle,CA,S,Y,X,44.60,0.85,39.00,40.00,0.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
803,117,C5-1,Natural Gas Fired Combined Cycle,CT,S,X,Y,184.50,0.85,160.00,160.00,85.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
803,117,C5-2,Natural Gas Fired Combined Cycle,CT,S,X,Y,184.50,0.85,160.00,160.00,85.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
803,117,C5-3,Natural Gas Fired Combined Cycle,CA,S,Y,X,200.60,0.85,150.00,166.00,0.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
803,117,GT1,Natural Gas Fired Combustion Turbine,GT,S,X,X,53.10,0.85,50.00,62.00,4.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
803,117,GT2,Natural Gas Fired Combustion Turbine,GT,S,X,X,53.10,0.85,50.00,62.00,4.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
803,118,GE1,Natural Gas Fired Combustion Turbine,GT,S,X,X,78.30,0.90,76.00,79.00,40.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
803,118,GT1,Natural Gas Fired Combustion Turbine,GT,S,X,X,53.10,0.85,50.00,62.00,4.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
803,118,GT2,Natural Gas Fired Combustion Turbine,GT,S,X,X,53.10,0.85,50.00,62.00,4.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
803,120,GT1,Natural Gas Fired Combustion Turbine,GT,S,X,X,23.60,0.90,18.00,22.00,2.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
803,120,GT2,Natural Gas Fired Combustion Turbine,GT,S,X,X,23.60,0.90,18.00,22.00,2.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
803,120,GT21,Petroleum Liquids,GT,W,X,X,25.30,0.90,20.00,22.00,2.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
803,120,GT3,Natural Gas Fired Combustion Turbine,GT,S,X,X,72.40,0.90,52.00,62.00,5.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
803,120,GT4,Petroleum Liquids,GT,S,X,X,72.40,0.90,51.00,61.00,5.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
803,120,GT5,Natural Gas Fired Combustion Turbine,GT,S,X,X,60.50,0.85,47.00,49.00,20.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
803,120,GT6,Natural Gas Fired Combustion Turbine,GT,S,X,X,60.50,0.85,47.00,49.00,20.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
803,120,ST1,Natural Gas Steam Turbine,ST,W,X,X,86.70,0.90,75.00,75.00,2.00,N,OP,X,,,N,X,NG,RFO,,,,,NG,,,,12H
24211,124,GT2,Natural Gas Fired Combustion Turbine,GT,S,X,X,85.00,0.85,75.00,77.40,40.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
24211,126,4,Conventional Steam Coal,ST,S,X,X,173.30,0.85,156.00,156.00,40.00,N,OP,X,,,N,X,BIT,NG,LFG,SUB,SUN,,NG,,,,OVER
24211,126,GT1,Natural Gas Fired Combustion Turbine,GT,S,X,X,27.00,0.85,24.00,26.80,5.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
24211,126,GT2,Natural Gas Fired Combustion Turbine,GT,S,X,X,27.00,0.85,24.00,26.80,5.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
24211,126,ST1,Natural Gas Steam Turbine,ST,S,X,X,108.80,0.85,81.00,81.00,20.00,N,OP,X,,,N,X,NG,RFO,,,,,NG,,,,OVER
24211,126,ST2,Natural Gas Steam Turbine,ST,S,X,X,108.80,0.85,81.00,81.00,20.00,N,OP,X,,,N,X,NG,RFO,,,,,NG,,,,OVER
24211,126,ST3,Natural Gas Steam Turbine,ST,S,X,X,113.60,0.85,104.00,104.00,20.00,N,OP,X,,,N,X,NG,RFO,,,,,NG,,,,OVER
15474,127,1,Conventional Steam Coal,ST,J,X,X,720.00,0.90,650.00,650.00,215.00,N,OP,X,,,N,X,SUB,,,,,,DFO,,,,OVER
17543,130,1,Conventional Steam Coal,ST,S,X,X,590.90,0.90,580.00,590.00,260.00,N,OP,X,,,N,X,BIT,PC,,,,,DFO,,,,OVER
17543,130,2,Conventional Steam Coal,ST,S,X,X,556.20,0.90,570.00,585.00,250.00,N,OP,X,,,N,X,BIT,,,,,,DFO,,,,OVER
17543,130,3,Conventional Steam Coal,ST,S,X,X,591.00,0.90,600.00,600.00,250.00,N,OP,X,,,N,X,BIT,PC,,,,,DFO,,,,OVER
17543,130,4,Conventional Steam Coal,ST,S,X,X,652.00,0.90,600.00,600.00,250.00,N,OP,X,,,N,X,BIT,PC,,,,,DFO,,,,OVER
21554,136,1,Conventional Steam Coal,ST,S,X,X,735.90,0.90,652.00,664.00,350.00,N,OP,X,,,N,X,BIT,,,,,,DFO,,,,OVER
21554,136,2,Conventional Steam Coal,ST,S,X,X,735.90,0.90,657.00,665.00,350.00,N,OP,X,,,N,X,BIT,,,,,,DFO,,,,OVER
16572,141,AF1,Natural Gas Steam Turbine,ST,S,X,X,113.60,0.85,113.00,114.00,113.00,N,OP,X,,,N,T,NG,DFO,,,,,NG,NG,,,12H
16572,141,AF2,Natural Gas Steam Turbine,ST,S,X,X,113.60,0.85,113.00,114.00,113.00,N,OP,X,,,N,X,NG,DFO,,,,,DFO,NG,,,12H
16572,141,AF3,Natural Gas Steam Turbine,ST,S,X,X,163.20,0.85,181.00,184.00,181.00,N,OP,X,,,N,X,NG,DFO,,,,,DFO,NG,,,OVER
16572,141,AF4,Natural Gas Fired Combustion Turbine,GT,S,X,X,80.50,0.90,73.00,87.00,72.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
16572,141,AF5,Natural Gas Fired Combustion Turbine,GT,S,X,X,71.20,0.90,73.00,82.00,72.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
16572,141,AF6,Natural Gas Fired Combustion Turbine,GT,S,X,X,71.20,0.90,73.00,82.00,72.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
16572,141,PV-3,Solar Photovoltaic,PV,S,X,X,0.20,,0.20,0.20,0.20,N,OP,X,,,N,X,SUN,,,,,,,,,,
16572,143,CC5,Conventional Hydroelectric,HY,S,X,X,3.00,0.80,3.00,3.00,0.10,N,OS,X,,,N,X,WAT,,,,,,,,,,10M
16572,145,HM1,Conventional Hydroelectric,HY,S,X,X,9.90,0.90,10.00,10.00,3.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
16572,145,HM2,Conventional Hydroelectric,HY,S,X,X,9.90,0.90,10.00,10.00,3.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
16572,145,HM3,Conventional Hydroelectric,HY,S,X,X,9.90,0.90,10.00,10.00,3.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
16572,145,HM4,Hydroelectric Pumped Storage,PS,S,X,X,99.80,0.90,119.00,119.00,80.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
16572,147,KY1,Natural Gas Steam Turbine,ST,S,X,X,34.50,0.85,34.00,34.00,4.00,N,OS,X,,,N,X,NG,,,,,,NG,,,,12H
16572,147,KY2,Natural Gas Steam Turbine,ST,S,X,X,73.50,0.85,72.00,72.00,4.00,N,OS,X,,,N,X,NG,,,,,,NG,,,,12H
16572,147,KY4,Natural Gas Fired Combustion Turbine,GT,S,X,X,53.10,0.85,59.00,62.50,6.00,N,OP,X,,,N,X,NG,DFO,,,,,NG,,,,1H
16572,147,KY5,Natural Gas Fired Combustion Turbine,GT,S,X,X,60.30,0.90,53.00,62.00,6.00,N,OP,X,,,N,X,NG,DFO,,,,,NG,,,,10M
16572,147,KY6,Natural Gas Fired Combustion Turbine,GT,S,X,X,60.30,0.90,53.00,62.00,6.00,N,OP,X,,,N,X,NG,DFO,,,,,NG,,,,10M
16572,147,KY7,Natural Gas Fired Combined Cycle,CT,S,X,N,170.00,0.85,148.00,167.00,90.00,N,OP,X,,,N,X,NG,,,,,,NG,,,,12H
16572,147,KY7A,Natural Gas Fired Combined Cycle,CA,S,Y,X,122.00,0.85,106.00,110.00,90.00,N,OP,X,,,N,X,NG,,,,,,NG,,,,12H
16572,148,MF1,Conventional Hydroelectric,HY,S,X,X,9.20,0.90,11.50,11.50,8.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
16572,148,MF2,Hydroelectric Pumped Storage,PS,S,X,X,54.30,0.90,57.30,57.30,10.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
16572,149,ROOS,Conventional Hydroelectric,HY,S,X,X,36.00,0.90,36.00,36.00,10.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
16572,150,SM,Conventional Hydroelectric,HY,S,X,X,13.00,0.80,13.00,13.00,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
12745,151,1,Petroleum Liquids,GT,S,X,X,71.20,0.90,56.00,61.00,20.00,N,OP,X,,,N,X,DFO,NG,,,,,,,,,1H
12745,151,2,Natural Gas Fired Combustion Turbine,GT,S,X,X,71.20,0.90,56.00,61.00,20.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
2518,152,1,Conventional Hydroelectric,HY,S,X,X,51.70,1.00,51.70,51.70,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,152,2,Conventional Hydroelectric,HY,S,X,X,51.70,1.00,51.70,51.70,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,152,3,Conventional Hydroelectric,HY,S,X,X,48.00,1.00,48.00,48.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,152,4,Conventional Hydroelectric,HY,S,X,X,51.70,1.00,51.70,51.70,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,152,5,Conventional Hydroelectric,HY,S,X,X,51.70,1.00,51.70,51.70,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,153,1,Conventional Hydroelectric,HY,S,X,X,165.00,0.95,165.00,165.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,153,2,Conventional Hydroelectric,HY,S,X,X,165.00,0.95,165.00,165.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,153,3,Conventional Hydroelectric,HY,S,X,X,165.00,0.95,165.00,165.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,153,4,Conventional Hydroelectric,HY,S,X,X,165.00,0.95,165.00,165.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,153,5,Conventional Hydroelectric,HY,S,X,X,165.00,0.95,165.00,165.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,153,6,Conventional Hydroelectric,HY,S,X,X,165.00,0.95,165.00,165.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,153,7,Conventional Hydroelectric,HY,S,X,X,157.00,0.95,157.00,157.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,153,8,Conventional Hydroelectric,HY,S,X,X,165.00,0.95,165.00,165.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,154,N0,Conventional Hydroelectric,HY,S,X,X,2.40,0.80,2.40,2.40,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,154,N1,Conventional Hydroelectric,HY,S,X,X,130.00,0.98,130.00,130.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,154,N2,Conventional Hydroelectric,HY,S,X,X,130.00,0.98,130.00,130.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,154,N3,Conventional Hydroelectric,HY,S,X,X,130.00,0.98,130.00,130.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,154,N4,Conventional Hydroelectric,HY,S,X,X,130.00,0.98,130.00,130.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,154,N5,Conventional Hydroelectric,HY,S,X,X,130.00,0.98,130.00,130.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,154,N6,Conventional Hydroelectric,HY,S,X,X,130.00,0.98,130.00,130.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,154,N7,Conventional Hydroelectric,HY,S,X,X,127.00,0.97,127.00,127.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,154,N8,Conventional Hydroelectric,HY,S,X,X,130.00,0.98,130.00,130.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
8366,159,1,Conventional Hydroelectric,HY,S,X,X,1.50,1.00,1.00,1.00,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
796,160,GT1,Natural Gas Fired Combustion Turbine,GT,S,X,X,11.50,0.85,10.00,10.00,1.00,N,SB,Y,,,N,X,NG,,,,,,,,,,1H
796,160,GT2,Natural Gas Fired Combustion Turbine,GT,S,X,X,20.40,0.90,18.50,20.00,2.00,N,SB,Y,,,N,X,NG,DFO,,,,,,,,,1H
796,160,GT3,Natural Gas Fired Combustion Turbine,GT,S,X,X,78.70,0.90,60.00,63.00,7.00,N,SB,Y,,,N,X,NG,,,,,,,,,,1H
796,160,GT4,Natural Gas Fired Combustion Turbine,GT,S,X,X,60.50,0.85,38.00,44.00,5.00,N,SB,Y,,,N,X,NG,DFO,,,,,,,,,1H
796,160,ST1,Natural Gas Steam Turbine,ST,S,X,X,81.60,0.85,72.00,72.00,20.00,N,SB,Y,,,N,X,NG,,,,,,NG,,,,OVER
