Utility ID,Utility Name,Plant Code,Plant Name,Street Address,City,State,Zip,County,Latitude,Longitude,NERC Region,Balancing Authority Code,Balancing Authority Name,Name of Water Source,Primary Purpose (NAICS Code),Regulatory Status,Sector,Sector Name,Net Metering (for facilities with solar or wind generation),FERC Cogeneration Status,FERC Cogeneration Docket Number,FERC Small Power Producer Status,FERC Small Power Producer Docket Number,FERC Exempt Wholesale Generator Status,FERC Exempt Wholesale Generator Docket Number,Ash Impoundment?,Ash Impoundment Lined?,Ash Impoundment Status,Transmission or Distribution System Owner,Transmission or Distribution System Owner ID,Transmission or Distribution System Owner State,Grid Voltage (kV),Grid Voltage 2 (kV),Grid Voltage 3 (kV),Natural Gas Pipeline Name
57177,SEAI Elk Grove LLC,57849,Green Acres Solar Facility 1,3705 Twin Cities Road,Elk Grove,CA,95757,Sacramento,38.282021,-121.464676,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,Y,QF12-243-000,N,,,X,,Sacramento Municipal Util Dist,16534,CA,69.00,,,
16534,Sacramento Municipal Util Dist,7527,Carson Ice-Gen Project,Franklin Blvd,Sacramento,CA,95758,Sacramento,38.445681,-121.462387,WECC,BANC,Balancing Authority of Northern California,Sacramento County Water,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Sacramento Municipal Util Dist,16534,CA,69.00,,,Sacramento Municipal Utility District 700A
57177,SEAI Elk Grove LLC,57850,Green Acres Solar Facility 2,3705 Twin Cities Road,Elk Grove,CA,95757,Sacramento,38.283570,-121.461264,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,X,N,,Y,QF12-243-001,N,,N,X,,Sacramento Municipal Util Dist,16534,CA,69.00,,,
57081,WGL Energy Systems Inc,59323,Sacramento (SMUD),20 28th Street,Sacramento,CA,95816,Sacramento,38.587222,-121.457778,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Sacramento Municipal Util Dist,16534,CA,480.00,,,
59129,Foundation CA Fund VII Manager LLC,59330,Taylor Farms,100 Puente Del Monte Ave,Gonzales,CA,93926,Monterey,36.505000,-121.451667,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,N,,Y,pending,N,,N,X,,Pacific Gas & Electric Co,14328,CA,12.00,,,
12239,Mega Renewables,10880,Bidwell Ditch Project,Hwy 89,Hat Creek,CA,96040,Shasta,40.801400,-121.448100,WECC,CISO,California Independent System Operator,Budwell Ditch,22,NR,2,IPP Non-CHP,,N,,Y,86-126-000,N,,,X,,Pacific Gas & Electric Co,14328,CA,60.00,,,
59099,New Dimension Energy Company LLC,50819,ESI Project,14740 Altamont Pass Road,Tracy,CA,95376,Alameda,37.739167,-121.432222,WECC,CISO,California Independent System Operator,Municipality,22,NR,2,IPP Non-CHP,,N,,Y,QF05-78,N,,,X,,Pacific Gas & Electric Co,14328,CA,,,,
59099,New Dimension Energy Company LLC,50001,Altamont Midway Ltd,14740 Altamont Pass Road,Tracy,CA,95391,San Joaquin,37.739200,-121.432200,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,N,,N,,N,,N,X,,Pacific Gas & Electric Co,14328,CA,65.00,,,
59099,New Dimension Energy Company LLC,50818,Dyer Road,14740 Altamont Pass Road,Tracy,CA,95391,San Joaquin,37.739200,-121.432200,WECC,CISO,California Independent System Operator,Municipality,22,NR,2,IPP Non-CHP,N,N,,Y,QF05-78,N,,N,X,,Pacific Gas & Electric Co,14328,CA,34.00,,,
56995,Sacramento PV Energy LLC,57753,SMUD at Lawrence,6150 Point Pleasant Road,Elk Grove,CA,95757,Sacramento,38.338868,-121.431342,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,Y,QF11-331,N,,,X,,Sacramento Municipal Util Dist,16534,CA,12.47,,,
59091,Hollister Solar LLC,59268,Hollister Solar LLC,1850 Buena Vista Road,Hollister,CA,95023,San Benito,36.862500,-121.428889,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Pacific Gas & Electric Co,14328,CA,21.00,,,
58696,Ignite Solar Holdings LLC,58814,Shasta Solar Farm,43666 State Highway 299 East,Fall River Mills,CA,96026,Shasta,41.031389,-121.422500,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,N,,Y,14-226-000,N,,,X,,Pacific Gas & Electric Co,14328,CA,12.00,,,
57313,SolarCity Corporation,58636,Sacramento Fairbain Water Treatment Plan,7501 College Town Dr,Sacramento,CA,95826,Sacramento,38.643611,-121.416389,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,Y,N,,N,,N,,,X,,Sacramento Municipal Util Dist,16534,CA,208.00,,,
17725,Snow Mountain Hydro LLC,10708,Lost Creek I,Hwy 89 and Wilcock Road,Burney,CA,96016,Shasta,40.757600,-121.414500,WECC,CISO,California Independent System Operator,Snowmelt,22,NR,2,IPP Non-CHP,,N,,Y,89-320-001,N,,,X,,Pacific Gas & Electric Co,14328,CA,12.46,,,
56995,Sacramento PV Energy LLC,57669,SMUD at Grundman,10645 Bruceville Road,Elk Grove,CA,95757,Sacramento,38.364722,-121.412780,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,Y,QF11-330,N,,,X,,Sacramento Municipal Util Dist,16534,CA,12.47,,,
57093,RE Bruceville LLC,57783,RE Bruceville 1,7334 Eschinger Road,Elk Grove,CA,95757,Sacramento,38.347500,-121.412777,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,Y,QF11-437-000,N,,,X,,Sacramento Municipal Util Dist,16534,CA,69.00,,,
57093,RE Bruceville LLC,57784,RE Bruceville 2,7334 Eschinger Road,Elk Grove,CA,95757,Sacramento,38.347500,-121.412777,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,Y,QF11-432-000,N,,,X,,Sacramento Municipal Util Dist,16534,CA,69.00,,,
57093,RE Bruceville LLC,57785,RE Bruceville 3,7334 Eschinger Road,Elk Grove,CA,95757,Sacramento,38.347500,-121.412777,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,Y,QF11-428-000,N,,,X,,Sacramento Municipal Util Dist,16534,CA,69.00,,,
14328,Pacific Gas & Electric Co,231,Cresta,NA,Storrie,CA,95980,Butte,39.825907,-121.409687,WECC,CISO,California Independent System Operator,North Fork Feather River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Pacific Gas & Electric Co,14328,CA,230.00,,,
58382,Ameresco Johnson Canyon LLC,58397,Ameresco Johnson Canyon,31400 Johnson Canyon,Gonzales,CA,93926,Monterey,36.534167,-121.408611,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Pacific Gas & Electric Co,14328,CA,12.00,,,
58944,Enerparc CA 1 LLC,59122,Enerparc CA1 LLC,2120 Cienega Road,Hollister,CA,95023,San Benito,36.831667,-121.404167,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,N,,N,,N,,N,X,,Pacific Gas & Electric Co,14328,CA,12.00,,,
16534,Sacramento Municipal Util Dist,7551,SCA Cogen 2,Fruitrige Rd,Sacramento,CA,95824,Sacramento,38.530943,-121.400128,WECC,BANC,Balancing Authority of Northern California,Sacramento City Water,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Sacramento Municipal Util Dist,16534,CA,230.00,,,Sacramento Municipal Utility District 700B
56440,G2 Energy LLC,57133,G2 Energy Ostrom Road LLC,5900 Ostrom Rd,Wheatland,CA,95692,YUBA,39.072800,-121.399200,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,09-11-000,N,,N,X,,Pacific Gas & Electric Co,14328,CA,12.47,,,
57497,Golden State Energy LLC,58119,Depot Park Solar System,16 Business Park Way,Sacramento,CA,95828,Sacramento,38.515000,-121.398333,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Sacramento Municipal Util Dist,16534,CA,12.00,,,
16534,Sacramento Municipal Util Dist,535,McClellan (CA),Watt Ave,Sacramento,CA,95652,Sacramento,38.652731,-121.393336,WECC,BANC,Balancing Authority of Northern California,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Sacramento Municipal Util Dist,16534,CA,69.00,,,PG&E Line401
56827,FRV SI Transport Solar LP,57506,FRV SI Transport Solar LP,7340 French Road,Sacramento,CA,95828,Sacramento,38.486900,-121.391100,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,X,N,,N,,N,,N,X,,Sacramento Municipal Util Dist,16534,CA,12.00,,,
40613,Northern California Power Agny,57978,Lodi Energy Center,12751 North Thornton Road,Lodi,CA,95242,San Joaquin,38.088056,-121.387500,WECC,CISO,California Independent System Operator,Groundwater,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Pacific Gas & Electric Co,14328,CA,230.00,,,PG&E Gas Pipeline System
40613,Northern California Power Agny,7449,Combustion Turbine Project No 2,12751 N. Thornton Road,Lodi,CA,95242,San Joaquin,38.088138,-121.386944,WECC,CISO,California Independent System Operator,Treatment Plant Effluent,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Pacific Gas & Electric Co,14328,CA,230.00,,,PG&E Gas Pipeline System
57090,RE Kammerer LLC,57778,RE Kammerer 1,8224 Kammerer Rd,Elk Grove,CA,95757,Sacramento,38.365053,-121.381101,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,Y,QF11-433-000,N,,,X,,Sacramento Municipal Util Dist,16534,CA,69.00,,,
57090,RE Kammerer LLC,57780,RE Kammerer 2,8224 Kammerer Rd,Elk Grove,CA,95757,Sacramento,38.365053,-121.381101,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,Y,QF11-434-000,N,,,X,,Sacramento Municipal Util Dist,16534,CA,69.00,,,
57090,RE Kammerer LLC,57782,RE Kammerer 3,8224 Kammerer Rd,Elk Grove,CA,95757,Sacramento,38.365053,-121.381101,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,Y,QF11-435-000,N,,,X,,Sacramento Municipal Util Dist,16534,CA,69.00,,,
16295,City of Roseville - (CA),56298,Roseville Energy Park,5120 Phillips Rd,Roseville,CA,95678,Placer,38.792800,-121.381100,WECC,BANC,Balancing Authority of Northern California,Municipality/recycled water,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,City of Roseville - (CA),16295,CA,60.00,,,PG&E Natural Gas Pipeline 123
56930,Foundation HA Energy Generation LLC,57594,Teichert Materials-Teichert Vernalis,36314 South Bird Road,San Joaquin,CA,95304,San Joaquin,37.616700,-121.356400,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,QF10-682-000,N,,,X,,Pacific Gas & Electric Co,14328,CA,115.00,,,
14328,Pacific Gas & Electric Co,275,Rock Creek,NA,Storrie,CA,95980,Plumas,39.905210,-121.345226,WECC,CISO,California Independent System Operator,North Fork Feather River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Pacific Gas & Electric Co,14328,CA,230.00,,,
57362,Energy 2001 Inc,57988,Lincoln Landfill,3155 Athens Ave,Lincoln,CA,95648,Placer,38.838056,-121.341944,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,00-36-00,N,,,X,,Pacific Gas & Electric Co,14328,CA,12.00,,,
59129,Foundation CA Fund VII Manager LLC,59329,City of Soledad Water Reclamation,34520 Morisoli Road,Soledad,CA,93960,Monterey,36.421111,-121.340278,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,N,,Y,pending,N,,N,X,,Pacific Gas & Electric Co,14328,CA,480.00,,,
56995,Sacramento PV Energy LLC,57671,SMUD at Fleshman,9690 Kost Road,Galt,CA,95632,Sacramento,38.237778,-121.337500,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,Y,QF11-329,N,,,X,,Sacramento Municipal Util Dist,16534,CA,12.47,,,
56652,DTE Stockton LLC,54238,Stockton Biomass,2526 Washington St,Stockton,CA,95203,San Joaquin,37.943633,-121.330433,WECC,CISO,California Independent System Operator,California Water Service,22,NR,3,IPP CHP,,Y,85-311-002,N,,N,,,X,,Pacific Gas & Electric Co,14328,CA,60.00,,,Pacific Gas & Electric Co.
3220,Central Oregon Irrigation Dist,50980,Siphon Power Project,61545 Brookswood Blvd,Bend,OR,97702,Deschutes,44.033022,-121.329700,WECC,PACW,PacifiCorp - West,Deschutes River,22,NR,2,IPP Non-CHP,,N,,Y,11-93-00,N,,,X,,PacifiCorp,14354,OR,69.00,,,
55934,City of Stockton MUD,56134,Regional Wastewater Control Facility,2500 Navy Dr,Stockton,CA,95206,San Joaquin,37.936900,-121.329400,WECC,CISO,California Independent System Operator,Municipality (Well and Surface,22132,NR,5,Commercial CHP,,N,,N,,N,,N,X,,Pacific Gas & Electric Co,14328,CA,60.00,,,FRESNO/NAVY DUSTRUBUTION FEEDER
14328,Pacific Gas & Electric Co,220,Bucks Creek,NA,Storrie,CA,95980,Plumas,39.910620,-121.327692,WECC,CISO,California Independent System Operator,Bucks Creek,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Pacific Gas & Electric Co,14328,CA,230.00,,,
16295,City of Roseville - (CA),7452,Roseville,2155 Nichols Blvd.,Lincoln,CA,95240,Placer,38.810677,-121.323807,WECC,CISO,California Independent System Operator,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,City of Roseville - (CA),16295,CA,60.00,,,PG&E Natural Gas Pipeline 123 
16534,Sacramento Municipal Util Dist,531,Camp Far West,2464 Pacific Ave,Lincoln,CA,95692,Placer,39.048802,-121.316966,WECC,CISO,California Independent System Operator,Bear River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Pacific Gas & Electric Co,14328,CA,60.00,,,
16077,Rio Bravo Rocklin,10772,Rio Bravo Rocklin,3100 Thunder Valley Court,Lincoln,CA,95648,Placer,38.831900,-121.313652,WECC,CISO,California Independent System Operator,Municipality,22,NR,2,IPP Non-CHP,,N,,Y,86-373-001,N,,N,X,,Pacific Gas & Electric Co,14328,CA,115.00,,,PG&E
14354,PacifiCorp,6484,Bend,NW Bond St & NW Wall St,Bend,OR,97701,Deschutes,44.062326,-121.313331,WECC,PACW,PacifiCorp - West,Deschutes River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,PacifiCorp,14354,OR,4.16,,,
17164,Sierra Pacific Industries Inc,10144,Sierra Pacific Lincoln Facility,1445 Highway 65,Lincoln,CA,95648,Placer,38.903200,-121.309700,WECC,CISO,California Independent System Operator,Well,321,NR,7,Industrial CHP,,N,,Y,96-76-000,N,,,X,,Pacific Gas & Electric Co,14328,CA,60.00,,,
40613,Northern California Power Agny,7451,Lodi,2131 West Turner Road,Lodi,CA,95240,San Joaquin,38.146571,-121.300541,WECC,CISO,California Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,,X,,City of Lodi - (CA),11124,CA,115.00,,,PG&E Gas Pipeline System
7175,General Mills Operations Inc,10031,General Mills Operations Lodi,2000 West Turner Road,Lodi,CA,95242,SAN JOAQUIN,38.142500,-121.299400,WECC,CISO,California Independent System Operator,,311,NR,7,Industrial CHP,,Y,84-176-000,N,,N,,N,X,,City of Lodi - (CA),11124,CA,15.00,,,Pacific Gas & Electric
42744,Desehutes Valley Water District,54251,Opal Springs Hydro,Lasalle Lane,Culver,OR,97734,JEFFERSON,44.490040,-121.298812,WECC,PACW,PacifiCorp - West,Crooked River,22,NR,2,IPP Non-CHP,,N,,N,,N,,,X,,PacifiCorp,14354,OR,69.00,,,
18194,STS Hydropower Ltd,54653,Kanaka,1301 Lumpkin Road,Oroville,CA,00030,Butte,39.558897,-121.296117,WECC,CISO,California Independent System Operator,Sucker Run Creek,22,NR,2,IPP Non-CHP,,N,,Y,88-409-000,N,,N,X,,Pacific Gas & Electric Co,14328,CA,12.00,,,
57114,RE McKenzie LLC,57816,RE McKenzie 1,12498 McKenzie Rd,Galt,CA,95632,Sacramento,38.302594,-121.295819,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,Y,11-438-000,N,,,X,,Sacramento Municipal Util Dist,16534,CA,69.00,,,
57114,RE McKenzie LLC,57817,RE McKenzie 2,12498 McKenzie Rd,Galt,CA,95632,Sacramento,38.302594,-121.295819,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,Y,11-444-000,N,,,X,,Sacramento Municipal Util Dist,16534,CA,69.00,,,
57114,RE McKenzie LLC,57818,RE McKenzie 3,12498 McKenzie Rd,Galt,CA,95632,Sacramento,38.302594,-121.295819,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,Y,11-439-000,N,,,X,,Sacramento Municipal Util Dist,16534,CA,69.00,,,
57114,RE McKenzie LLC,57819,RE McKenzie 4,12498 McKenzie Rd,Galt,CA,95632,Sacramento,38.302594,-121.295819,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,Y,11-440-000,N,,,X,,Sacramento Municipal Util Dist,16534,CA,69.00,,,
57114,RE McKenzie LLC,57820,RE McKenzie 5,12498 McKenzie Rd,Galt,CA,95632,Sacramento,38.302594,-121.295819,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,Y,11-441-000,N,,,X,,Sacramento Municipal Util Dist,16534,CA,69.00,,,
57114,RE McKenzie LLC,57821,RE McKenzie 6,12498 McKenzie Rd,Galt,CA,95632,Sacramento,38.302594,-121.295819,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,Y,11-442-000,N,,,X,,Sacramento Municipal Util Dist,16534,CA,69.00,,,
14328,Pacific Gas & Electric Co,56822,Rock Creek Dam,To be determined,Storrie,CA,95980,Plumas,39.986944,-121.283055,WECC,CISO,California Independent System Operator,North Fork Feather River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Pacific Gas & Electric Co,14328,CA,21.00,,,
16655,City of Santa Clara - (CA),7338,Grizzly,N/A,N/A,CA,95971,Plumas,39.889287,-121.279173,WECC,CISO,California Independent System Operator,Buck Lake,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Pacific Gas & Electric Co,14328,CA,115.00,,,
56995,Sacramento PV Energy LLC,57670,SMUD at Van Conett,10930 Boessow Road,Galt,CA,95632,Sacramento,38.253056,-121.278888,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,Y,QF11-332,N,,,X,,Sacramento Municipal Util Dist,16534,CA,12.47,,,
14191,South Feather Water and Power Agency,417,Forbestown,Ponderosa Way,Forbestown,CA,95941,Butte,39.551012,-121.278784,WECC,CISO,California Independent System Operator,South Fork Feather River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Pacific Gas & Electric Co,14328,CA,115.00,,,
58183,J.R. Simplot Company,58216,J.R. Simplot Company,16777 Howland Road,Lathrop,CA,95330,San Joaquin,37.806944,-121.277500,WECC,CISO,California Independent System Operator,Wells,325311,NR,6,Industrial Non-CHP,,N,,Y,06-61,N,,N,X,,Pacific Gas & Electric Co,14328,CA,115.00,,,
15248,Portland General Electric Co,3050,Round Butte,726 SW Lower Bend Rd,Madras,OR,97741,Jefferson,44.605837,-121.277334,WECC,PGE,Portland General Electric Company,Deschutes River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Portland General Electric Co,15248,OR,230.00,,,
54680,San Joaquin LLC,50062,San Joaquin Cogen,17200 Murphy Parkway,Lathrop,CA,95330,San Joaquin,37.806200,-121.277100,WECC,CISO,California Independent System Operator,Well,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Pacific Gas & Electric Co,14328,CA,115.00,,,Louise Distribution feeder main
14328,Pacific Gas & Electric Co,262,Narrows PH,Engilebright Dam Road,Grass Valley,CA,95945,Nevada,39.236400,-121.271741,WECC,CISO,California Independent System Operator,Yuba River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Pacific Gas & Electric Co,14328,CA,60.00,,,
21140,Yuba County Water Agency,455,Narrows 2,8764 Scott Forbes Road,Browns Valley,CA,95918,Yuba,39.238996,-121.270409,WECC,CISO,California Independent System Operator,Yuba River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Pacific Gas & Electric Co,14328,CA,60.00,,,
3220,Central Oregon Irrigation Dist,57437,Juniper Ridge Hydroelectric Project,6455 N Highway 97,Bend,OR,97701,Deschutes,44.142698,-121.269747,WECC,PACW,PacifiCorp - West,Deschutes River,22,NR,2,IPP Non-CHP,,N,,Y,QF-09-262-000,N,,N,X,,PacifiCorp,14354,OR,69.00,,,
58238,Enfinity NorCal 1 FAA LLC,58261,FAA NorCal TRACON,11375 Douglas Rd,Mather AFB,CA,95655,Sacramento,38.565833,-121.262222,WECC,BANC,Balancing Authority of Northern California,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,X,,Sacramento Municipal Util Dist,16534,CA,0.48,,,
4361,Ingredion Inc - Stockton,52115,Ingredion Stockton,1021 Industrial Drive,Stockton,CA,95206,SAN JOAQUIN,37.912800,-121.261400,WECC,CISO,California Independent System Operator,,311,NR,7,Industrial CHP,,Y,83-384-000,N,,N,,N,X,,Pacific Gas & Electric Co,14328,CA,125.00,,,PG&E Line 108
14354,PacifiCorp,6482,Cline Falls,Hwy 126 & Cline Falls Hwy,Redmond,OR,97756,Deschutes,44.277800,-121.256400,WECC,PACW,PacifiCorp - West,Deschutes River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,PacifiCorp,14354,OR,12.47,,,
11556,Brookfield Energy Marketing LP,10458,Muck Valley Hydroelectric,NA,NA,CA,96068,LASSEN,40.976389,-121.255833,WECC,CISO,California Independent System Operator,Pit River,22,NR,2,IPP Non-CHP,,N,,N,,Y,93-12-000 86-185-000,N,X,,Pacific Gas & Electric Co,14328,CA,230.00,,,
14328,Pacific Gas & Electric Co,219,Belden,NA,Belden,CA,95915,Plumas,40.007445,-121.249438,WECC,CISO,California Independent System Operator,North Fork Feather River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Pacific Gas & Electric Co,14328,CA,230.00,,,
20100,Warm Springs Power Enterprises,54721,Warm Springs Power Enterprises,5180 Jackson Trail Road,Warm Springs,OR,97761,Jefferson,44.724242,-121.247729,WECC,PACW,PacifiCorp - West,Deschutes River,22,NR,2,IPP Non-CHP,,N,,N,,Y,01-53-000,N,X,,PacifiCorp,14354,OR,69.00,,,
3953,Collins Pine Co,10661,Collins Pine Project,500 Main Street,Chester,CA,96020,PLUMAS,40.303422,-121.244431,WECC,CISO,California Independent System Operator,Chester PUD,321,NR,7,Industrial CHP,,Y,94-101-000,N,,N,,Y,N,OP,Pacific Gas & Electric Co,14328,CA,60.00,,,
16868,City of Seattle - (WA),9842,Newhalem,500 Newhalem Street,Rockport,WA,98283,Whatcom,48.675944,-121.240826,WECC,SCL,Seattle City Light,Newhalem Creek,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,City of Seattle - (WA),16868,WA,7.20,,,
19984,Warm Springs Forest Prod Indst,50426,Warm Springs Forest Products,Bldg 3270 Hwy 26,Warm Springs,OR,97761,Jefferson,44.764843,-121.234733,WECC,PACW,PacifiCorp - West,Deschutes River,321,NR,7,Industrial CHP,,N,,N,,N,,N,X,,PacifiCorp,14354,OR,12.00,,,
15248,Portland General Electric Co,3048,Pelton,4133 NW Pelton Dam Rd,Madras,OR,97741,Jefferson,44.694374,-121.231379,WECC,PGE,Portland General Electric Company,Deschutes River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Portland General Electric Co,15248,OR,230.00,,,
2518,U S Bureau of Reclamation,444,Nimbus,N/A,Folsom,CA,95630,Sacramento,38.637350,-121.220198,WECC,WALC,Western Area Power Administration - Desert Southwest Region,American River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,WAPA-- Western Area Power Administration,27000,CA,115.00,,,
16868,City of Seattle - (WA),6431,Gorge,500 Newhalem Street,Rockport,WA,98283,Whatcom,48.698056,-121.208611,WECC,SCL,Seattle City Light,Skagit River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,City of Seattle - (WA),16868,WA,230.00,,,
